shipdate-clean,PRODUCTGROUPNAME,totalprice
2015-10-12,CALENDAR,13.54
2015-10-12,GAME,99.22
2015-10-12,OCCASION,1853.9100000000005
2015-10-13,APPAREL,307.3399999999999
2015-10-13,ARTWORK,3828.3399999999983
2015-10-13,BOOK,1370.6600000000008
2015-10-13,CALENDAR,54.93
2015-10-13,GAME,523.0399999999998
2015-10-13,OCCASION,825.7700000000004
2015-10-13,OTHER,697.8500000000001
2015-10-14,APPAREL,231.07000000000002
2015-10-14,ARTWORK,6164.349999999998
2015-10-14,BOOK,1364.4700000000005
2015-10-14,CALENDAR,28.48
2015-10-14,GAME,363.7399999999999
2015-10-14,OCCASION,724.6000000000003
2015-10-14,OTHER,254.54999999999995
2015-10-15,ARTWORK,3187.9500000000003
2015-10-18,APPAREL,219.52999999999997
2015-10-18,ARTWORK,14101.04
2015-10-18,BOOK,1354.0000000000007
2015-10-18,CALENDAR,152.0
2015-10-18,GAME,306.08000000000004
2015-10-18,OCCASION,560.7199999999999
2015-10-18,OTHER,393.97999999999996
2015-10-19,APPAREL,68.94
2015-10-19,ARTWORK,2339.15
2015-10-19,BOOK,1973.860000000001
2015-10-19,CALENDAR,14.99
2015-10-19,GAME,313.23
2015-10-19,OCCASION,431.84999999999997
2015-10-19,OTHER,115.3
2015-10-20,APPAREL,106.98
2015-10-20,ARTWORK,3248.54
2015-10-20,BOOK,620.3500000000001
2015-10-20,CALENDAR,28.48
2015-10-20,GAME,223.46999999999997
2015-10-20,OCCASION,57.0
2015-10-20,OTHER,103.85
2015-10-21,APPAREL,68.97
2015-10-21,ARTWORK,2712.5000000000005
2015-10-21,BOOK,1721.8400000000001
2015-10-21,CALENDAR,13.66
2015-10-21,GAME,658.2200000000003
2015-10-21,OCCASION,1670.1000000000001
2015-10-21,OTHER,338.49
2015-10-22,ARTWORK,927.3500000000003
2015-10-22,BOOK,461.00999999999993
2015-10-22,CALENDAR,23.98
2015-10-22,GAME,102.94999999999999
2015-10-22,OCCASION,206.84999999999997
2015-10-22,OTHER,179.75
2015-10-25,APPAREL,26.439999999999998
2015-10-25,ARTWORK,10138.259999999998
2015-10-25,BOOK,1754.130000000001
2015-10-25,CALENDAR,23.35
2015-10-25,GAME,235.81000000000003
2015-10-25,OCCASION,140.85
2015-10-25,OTHER,151.25
2015-10-26,ARTWORK,803.8500000000001
2015-10-26,BOOK,942.3900000000002
2015-10-26,CALENDAR,188.86
2015-10-26,GAME,154.28
2015-10-26,OCCASION,43.0
2015-10-26,OTHER,94.85000000000001
2015-10-27,APPAREL,54.129999999999995
2015-10-27,ARTWORK,10514.0
2015-10-27,BOOK,2484.1099999999997
2015-10-27,CALENDAR,224.11
2015-10-27,GAME,127.25
2015-10-27,OCCASION,174.2
2015-10-27,OTHER,152.65
2015-10-28,APPAREL,164.44
2015-10-28,ARTWORK,1461.1800000000003
2015-10-28,BOOK,3165.34
2015-10-28,CALENDAR,23.98
2015-10-28,GAME,222.37000000000003
2015-10-28,OCCASION,178.70999999999998
2015-10-28,OTHER,145.2
2015-10-29,APPAREL,76.92
2015-10-29,ARTWORK,1340.4
2015-10-29,BOOK,860.79
2015-10-29,CALENDAR,46.68
2015-10-29,GAME,301.3
2015-10-29,OCCASION,70.67
2015-10-29,OTHER,15.0
2015-11-01,APPAREL,173.78
2015-11-01,ARTWORK,7952.099999999997
2015-11-01,BOOK,3941.9599999999996
2015-11-01,CALENDAR,343.2399999999999
2015-11-01,GAME,247.14999999999995
2015-11-01,OCCASION,211.77999999999994
2015-11-01,OTHER,186.7
2015-11-02,APPAREL,29.98
2015-11-02,ARTWORK,8384.589999999998
2015-11-02,BOOK,774.6
2015-11-02,CALENDAR,7331.399999999973
2015-11-02,GAME,129.47
2015-11-02,OCCASION,327.8
2015-11-02,OTHER,129.3
2015-11-03,APPAREL,204.63
2015-11-03,ARTWORK,14910.970000000001
2015-11-03,BOOK,1638.1500000000003
2015-11-03,CALENDAR,441.8499999999999
2015-11-03,GAME,109.34
2015-11-03,OCCASION,3810.569999999994
2015-11-03,OTHER,204.65
2015-11-04,APPAREL,111.75999999999999
2015-11-04,ARTWORK,6865.309999999996
2015-11-04,BOOK,992.9400000000006
2015-11-04,CALENDAR,293.85
2015-11-04,GAME,127.47
2015-11-04,OCCASION,673.6100000000001
2015-11-04,OTHER,377.0299999999999
2015-11-05,APPAREL,186.35999999999996
2015-11-05,ARTWORK,516.9
2015-11-05,BOOK,1068.8800000000003
2015-11-05,CALENDAR,264.25
2015-11-05,GAME,58.65999999999999
2015-11-05,OCCASION,528.5500000000001
2015-11-05,OTHER,84.85000000000001
2015-11-08,APPAREL,180.76000000000002
2015-11-08,ARTWORK,26644.730000000018
2015-11-08,BOOK,12855.800000000001
2015-11-08,CALENDAR,628.0600000000002
2015-11-08,GAME,202.79999999999998
2015-11-08,OCCASION,1355.9600000000003
2015-11-08,OTHER,286.60999999999996
2015-11-09,APPAREL,394.3099999999999
2015-11-09,ARTWORK,7360.609999999997
2015-11-09,BOOK,6508.799999999947
2015-11-09,CALENDAR,966.7300000000007
2015-11-09,GAME,937.9300000000007
2015-11-09,OCCASION,1172.4900000000002
2015-11-09,OTHER,1224.3400000000008
2015-11-10,APPAREL,204.42999999999998
2015-11-10,ARTWORK,11747.350000000008
2015-11-10,BOOK,2549.210000000003
2015-11-10,CALENDAR,987.0700000000003
2015-11-10,GAME,957.0200000000009
2015-11-10,OCCASION,1040.2800000000004
2015-11-10,OTHER,798.1100000000002
2015-11-11,APPAREL,94.26
2015-11-11,ARTWORK,1256.21
2015-11-11,BOOK,1568.4700000000012
2015-11-11,CALENDAR,440.4599999999999
2015-11-11,GAME,706.7300000000004
2015-11-11,OCCASION,718.5700000000002
2015-11-11,OTHER,406.8499999999999
2015-11-12,APPAREL,194.29
2015-11-12,ARTWORK,16702.76000000001
2015-11-12,BOOK,1149.2800000000007
2015-11-12,CALENDAR,333.9499999999999
2015-11-12,GAME,108.38999999999999
2015-11-12,OCCASION,526.66
2015-11-12,OTHER,349.63999999999993
2015-11-15,APPAREL,95.72999999999999
2015-11-15,ARTWORK,13108.090000000004
2015-11-15,BOOK,713.17
2015-11-15,CALENDAR,579.1499999999999
2015-11-15,GAME,386.01
2015-11-15,OCCASION,381.03000000000003
2015-11-15,OTHER,158.51000000000002
2015-11-16,APPAREL,675.4700000000001
2015-11-16,ARTWORK,11749.170000000002
2015-11-16,BOOK,3487.439999999997
2015-11-16,CALENDAR,556.3399999999999
2015-11-16,GAME,1119.7500000000011
2015-11-16,OCCASION,1999.0500000000004
2015-11-16,OTHER,790.0000000000003
2015-11-17,APPAREL,99.31
2015-11-17,ARTWORK,13930.060000000007
2015-11-17,BOOK,1022.8200000000004
2015-11-17,CALENDAR,396.86999999999995
2015-11-17,GAME,729.23
2015-11-17,OCCASION,352.44999999999993
2015-11-17,OTHER,671.9600000000003
2015-11-18,APPAREL,122.93
2015-11-18,ARTWORK,821.0600000000002
2015-11-18,BOOK,16082.94
2015-11-18,CALENDAR,463.55999999999995
2015-11-18,GAME,243.64000000000001
2015-11-18,OCCASION,339.12
2015-11-18,OTHER,200.40999999999997
2015-11-19,APPAREL,120.09999999999998
2015-11-19,ARTWORK,14039.970000000003
2015-11-19,BOOK,2472.7400000000002
2015-11-19,CALENDAR,313.09999999999997
2015-11-19,GAME,417.3199999999999
2015-11-19,OCCASION,436.20000000000005
2015-11-19,OTHER,222.61999999999998
2015-11-22,APPAREL,46.44
2015-11-22,ARTWORK,2567.2199999999993
2015-11-22,BOOK,443.7499999999999
2015-11-22,CALENDAR,350.3499999999999
2015-11-22,GAME,598.7600000000001
2015-11-22,OCCASION,820.3000000000003
2015-11-22,OTHER,140.77
2015-11-23,APPAREL,164.45999999999998
2015-11-23,ARTWORK,17851.110000000015
2015-11-23,BOOK,3257.0599999999986
2015-11-23,CALENDAR,1342.0400000000013
2015-11-23,GAME,770.8200000000005
2015-11-23,OCCASION,1029.1900000000005
2015-11-23,OTHER,543.2199999999999
2015-11-24,APPAREL,134.63
2015-11-24,ARTWORK,14477.370000000004
2015-11-24,BOOK,1003.3600000000006
2015-11-24,CALENDAR,604.0500000000002
2015-11-24,GAME,706.8000000000005
2015-11-24,OCCASION,569.77
2015-11-24,OTHER,212.01
2015-11-26,APPAREL,109.33000000000001
2015-11-26,ARTWORK,846.35
2015-11-26,BOOK,546.5000000000002
2015-11-26,CALENDAR,701.4600000000003
2015-11-26,GAME,326.54999999999995
2015-11-26,OCCASION,483.4799999999999
2015-11-26,OTHER,183.81
2015-11-28,ARTWORK,1399.4300000000003
2015-11-28,CALENDAR,0.0
2015-11-28,GAME,40.45
2015-11-29,APPAREL,268.35999999999996
2015-11-29,ARTWORK,19595.620000000006
2015-11-29,BOOK,2123.8300000000004
2015-11-29,CALENDAR,706.7600000000002
2015-11-29,GAME,1426.9300000000003
2015-11-29,OCCASION,1131.8300000000006
2015-11-29,OTHER,1868.5900000000015
2015-11-30,APPAREL,255.43000000000004
2015-11-30,ARTWORK,2896.4299999999985
2015-11-30,BOOK,1158.0100000000002
2015-11-30,CALENDAR,908.7400000000005
2015-11-30,GAME,786.1000000000005
2015-11-30,OCCASION,1016.5100000000007
2015-11-30,OTHER,470.99999999999994
2015-12-01,APPAREL,700.9200000000002
2015-12-01,ARTWORK,15102.880000000025
2015-12-01,BOOK,5384.109999999992
2015-12-01,CALENDAR,1149.0400000000006
2015-12-01,GAME,2248.260000000001
2015-12-01,OCCASION,3063.449999999998
2015-12-01,OTHER,1502.050000000001
2015-12-02,APPAREL,835.7300000000002
2015-12-02,ARTWORK,27909.580000000024
2015-12-02,BOOK,3869.149999999998
2015-12-02,CALENDAR,845.4700000000004
2015-12-02,GAME,1104.7900000000006
2015-12-02,OCCASION,2111.49
2015-12-02,OTHER,1004.2300000000006
2015-12-03,APPAREL,398.59
2015-12-03,ARTWORK,1635.6600000000008
2015-12-03,BOOK,3452.3599999999956
2015-12-03,CALENDAR,971.0800000000005
2015-12-03,GAME,1862.060000000002
2015-12-03,OCCASION,1796.7700000000002
2015-12-03,OTHER,773.6800000000002
2015-12-05,APPAREL,0.0
2015-12-05,ARTWORK,1219.5500000000004
2015-12-05,BOOK,154.39999999999998
2015-12-05,CALENDAR,336.28
2015-12-05,GAME,405.7
2015-12-05,OTHER,0.0
2015-12-06,APPAREL,259.31
2015-12-06,ARTWORK,38701.57000000001
2015-12-06,BOOK,2527.1200000000003
2015-12-06,CALENDAR,778.5100000000002
2015-12-06,GAME,1456.2800000000013
2015-12-06,OCCASION,2523.999999999998
2015-12-06,OTHER,388.75999999999993
2015-12-07,APPAREL,117.02
2015-12-07,ARTWORK,1686.8400000000004
2015-12-07,BOOK,2634.4200000000005
2015-12-07,CALENDAR,776.5100000000002
2015-12-07,GAME,1196.7400000000011
2015-12-07,OCCASION,1326.5400000000004
2015-12-07,OTHER,460.0599999999999
2015-12-08,APPAREL,534.14
2015-12-08,ARTWORK,13683.53000000002
2015-12-08,BOOK,2813.769999999999
2015-12-08,CALENDAR,718.9200000000003
2015-12-08,GAME,1732.6500000000017
2015-12-08,OCCASION,1615.14
2015-12-08,OTHER,596.95
2015-12-09,APPAREL,236.82000000000005
2015-12-09,ARTWORK,2079.35
2015-12-09,BOOK,2839.580000000002
2015-12-09,CALENDAR,694.4200000000003
2015-12-09,GAME,1895.2900000000013
2015-12-09,OCCASION,2087.8700000000003
2015-12-09,OTHER,525.4599999999999
2015-12-10,APPAREL,285.43
2015-12-10,ARTWORK,29197.71000000001
2015-12-10,BOOK,1452.7000000000007
2015-12-10,CALENDAR,2046.2500000000011
2015-12-10,GAME,915.7100000000004
2015-12-10,OCCASION,1435.7200000000003
2015-12-10,OTHER,1722.940000000001
2015-12-11,ARTWORK,23537.09
2015-12-12,ARTWORK,996.4200000000002
2015-12-12,BOOK,4091.4300000000003
2015-12-12,GAME,170.8
2015-12-12,OTHER,19.95
2015-12-13,APPAREL,1619.2200000000014
2015-12-13,ARTWORK,2249.5999999999995
2015-12-13,BOOK,34232.71999999999
2015-12-13,CALENDAR,1504.2000000000012
2015-12-13,GAME,1358.100000000001
2015-12-13,OCCASION,2123.9500000000003
2015-12-13,OTHER,562.15
2015-12-14,APPAREL,491.76999999999987
2015-12-14,ARTWORK,50471.25999999992
2015-12-14,BOOK,21154.790000000005
2015-12-14,CALENDAR,1026.43
2015-12-14,GAME,810.1900000000003
2015-12-14,OCCASION,1478.2100000000007
2015-12-14,OTHER,146.35000000000002
2015-12-15,APPAREL,312.41999999999996
2015-12-15,ARTWORK,1399.1300000000003
2015-12-15,BOOK,5216.279999999998
2015-12-15,CALENDAR,272.94999999999993
2015-12-15,GAME,765.8700000000001
2015-12-15,OCCASION,1099.7400000000002
2015-12-15,OTHER,237.14999999999998
2015-12-16,APPAREL,251.38
2015-12-16,ARTWORK,430.28999999999996
2015-12-16,BOOK,7138.29
2015-12-16,CALENDAR,456.91999999999996
2015-12-16,GAME,931.5900000000007
2015-12-16,OCCASION,516.1699999999998
2015-12-16,OTHER,536.91
2015-12-17,APPAREL,221.55000000000004
2015-12-17,ARTWORK,38772.80999999999
2015-12-17,BOOK,2206.9200000000005
2015-12-17,CALENDAR,834.0700000000004
2015-12-17,GAME,561.2199999999999
2015-12-17,OCCASION,637.71
2015-12-17,OTHER,145.18
2015-12-18,ARTWORK,1697.0
2015-12-19,ARTWORK,774.46
2015-12-19,BOOK,14.0
2015-12-19,GAME,440.49999999999994
2015-12-19,OCCASION,172.51
2015-12-20,APPAREL,148.42000000000002
2015-12-20,ARTWORK,18616.770000000015
2015-12-20,BOOK,4816.879999999999
2015-12-20,CALENDAR,807.7400000000002
2015-12-20,GAME,1111.8800000000008
2015-12-20,OCCASION,1254.5200000000002
2015-12-20,OTHER,1527.1800000000012
2015-12-21,APPAREL,260.16
2015-12-21,ARTWORK,18761.780000000006
2015-12-21,BOOK,1972.9400000000003
2015-12-21,CALENDAR,721.8000000000003
2015-12-21,GAME,467.5199999999999
2015-12-21,OCCASION,461.40999999999997
2015-12-21,OTHER,1533.8600000000013
2015-12-22,APPAREL,391.46999999999997
2015-12-22,ARTWORK,33714.47000000001
2015-12-22,BOOK,1489.2900000000004
2015-12-22,CALENDAR,1279.9400000000007
2015-12-22,GAME,592.9799999999999
2015-12-22,OCCASION,306.99999999999994
2015-12-22,OTHER,112.8
2015-12-23,APPAREL,929.1300000000003
2015-12-23,ARTWORK,1305.4500000000003
2015-12-23,BOOK,1319.8199999999993
2015-12-23,CALENDAR,137.7
2015-12-23,GAME,1007.3300000000017
2015-12-23,OCCASION,187.61999999999998
2015-12-23,OTHER,106.35000000000001
2015-12-27,APPAREL,225.62
2015-12-27,ARTWORK,750.5500000000002
2015-12-27,BOOK,2316.2700000000004
2015-12-27,CALENDAR,495.14999999999986
2015-12-27,GAME,845.6600000000007
2015-12-27,OCCASION,188.39999999999998
2015-12-27,OTHER,224.90999999999997
2015-12-28,APPAREL,98.38
2015-12-28,ARTWORK,1612.9500000000007
2015-12-28,BOOK,1299.8800000000008
2015-12-28,CALENDAR,1448.4500000000003
2015-12-28,GAME,245.16000000000005
2015-12-28,OCCASION,364.5
2015-12-28,OTHER,96.55
2015-12-29,APPAREL,0.0
2015-12-29,ARTWORK,7877.749999999999
2015-12-29,BOOK,891.7300000000001
2015-12-29,CALENDAR,396.79999999999995
2015-12-29,GAME,203.82000000000002
2015-12-29,OCCASION,144.85
2015-12-29,OTHER,104.8
2015-12-30,APPAREL,0.0
2015-12-30,ARTWORK,160.4
2015-12-30,BOOK,1015.0000000000001
2015-12-30,CALENDAR,143.51
2015-12-30,GAME,119.52
2015-12-30,OCCASION,361.59999999999997
2015-12-30,OTHER,76.4
2016-01-03,APPAREL,145.32
2016-01-03,ARTWORK,875.77
2016-01-03,BOOK,2570.149999999999
2016-01-03,CALENDAR,338.95
2016-01-03,GAME,363.96
2016-01-03,OCCASION,483.1499999999999
2016-01-03,OTHER,181.2
2016-01-04,APPAREL,76.92
2016-01-04,ARTWORK,29210.38000000001
2016-01-04,BOOK,1110.59
2016-01-04,CALENDAR,199.09999999999997
2016-01-04,GAME,134.67000000000002
2016-01-04,OCCASION,455.8099999999999
2016-01-04,OTHER,121.76
2016-01-05,APPAREL,270.85999999999996
2016-01-05,ARTWORK,1479.9700000000003
2016-01-05,BOOK,2938.1199999999994
2016-01-05,CALENDAR,810.2900000000002
2016-01-05,GAME,301.93
2016-01-05,OCCASION,57.4
2016-01-05,OTHER,71.85
2016-01-06,APPAREL,103.88000000000001
2016-01-06,ARTWORK,7314.799999999999
2016-01-06,BOOK,1166.2
2016-01-06,CALENDAR,197.6
2016-01-06,GAME,280.15000000000003
2016-01-06,OCCASION,80.9
2016-01-06,OTHER,215.58999999999997
2016-01-07,APPAREL,73.8
2016-01-07,ARTWORK,1580.0100000000004
2016-01-07,BOOK,835.5000000000001
2016-01-07,CALENDAR,181.64999999999998
2016-01-07,GAME,106.79
2016-01-07,OCCASION,187.05
2016-01-07,OTHER,783.0500000000002
2016-01-10,APPAREL,66.85
2016-01-10,ARTWORK,7074.119999999998
2016-01-10,BOOK,542.31
2016-01-10,CALENDAR,0.0
2016-01-10,GAME,85.4
2016-01-10,OCCASION,304.65
2016-01-10,OTHER,99.9
2016-01-11,APPAREL,112.79
2016-01-11,ARTWORK,15160.68000000001
2016-01-11,BOOK,2194.83
2016-01-11,CALENDAR,1110.940000000001
2016-01-11,GAME,59.239999999999995
2016-01-11,OCCASION,967.1500000000005
2016-01-11,OTHER,49.9
2016-01-12,APPAREL,32.95
2016-01-12,ARTWORK,12488.030000000002
2016-01-12,BOOK,214.70999999999995
2016-01-12,CALENDAR,137.74
2016-01-12,GAME,69.94
2016-01-12,OCCASION,72.65
2016-01-12,OTHER,111.31
2016-01-13,APPAREL,0.0
2016-01-13,ARTWORK,2095.0
2016-01-13,BOOK,610.84
2016-01-13,CALENDAR,98.8
2016-01-13,GAME,76.58000000000001
2016-01-13,OCCASION,278.9
2016-01-13,OTHER,116.31
2016-01-14,APPAREL,102.85000000000001
2016-01-14,ARTWORK,4541.649999999999
2016-01-14,BOOK,569.7900000000001
2016-01-14,CALENDAR,113.77
2016-01-14,GAME,175.39000000000001
2016-01-14,OCCASION,367.7199999999999
2016-01-14,OTHER,0.0
2016-01-17,APPAREL,149.39999999999998
2016-01-17,ARTWORK,797.0100000000001
2016-01-17,BOOK,670.28
2016-01-17,CALENDAR,287.51
2016-01-17,GAME,123.20000000000002
2016-01-17,OCCASION,408.11
2016-01-17,OTHER,0.0
2016-01-18,APPAREL,93.84
2016-01-18,ARTWORK,7379.549999999998
2016-01-18,BOOK,2052.580000000001
2016-01-18,CALENDAR,124.25
2016-01-18,GAME,126.33000000000001
2016-01-18,OCCASION,332.55999999999995
2016-01-18,OTHER,103.31000000000002
2016-01-19,APPAREL,71.37
2016-01-19,ARTWORK,12817.230000000001
2016-01-19,BOOK,704.5899999999999
2016-01-19,CALENDAR,192.76
2016-01-19,GAME,121.61
2016-01-19,OCCASION,215.14999999999998
2016-01-19,OTHER,34.95
2016-01-20,APPAREL,31.45
2016-01-20,ARTWORK,4278.799999999999
2016-01-20,BOOK,197.39999999999998
2016-01-20,CALENDAR,51.99
2016-01-20,GAME,465.2
2016-01-20,OCCASION,182.24999999999997
2016-01-21,APPAREL,123.4
2016-01-21,ARTWORK,13620.21
2016-01-21,BOOK,964.9699999999999
2016-01-21,CALENDAR,805.82
2016-01-21,GAME,2346.87
2016-01-21,OCCASION,148.10000000000002
2016-01-21,OTHER,24.95
2016-01-24,APPAREL,11.25
2016-01-24,ARTWORK,6802.179999999998
2016-01-24,BOOK,370.5
2016-01-24,CALENDAR,129.9
2016-01-24,GAME,193.07
2016-01-24,OCCASION,260.34999999999997
2016-01-24,OTHER,47.95
2016-01-25,ARTWORK,10572.82
2016-01-25,BOOK,2672.6599999999994
2016-01-25,CALENDAR,525.9299999999998
2016-01-25,GAME,156.59
2016-01-25,OCCASION,1003.8600000000006
2016-01-25,OTHER,121.80000000000001
2016-01-26,APPAREL,13.46
2016-01-26,ARTWORK,5489.909999999999
2016-01-26,BOOK,497.26
2016-01-26,CALENDAR,134.75
2016-01-26,OCCASION,478.8
2016-01-26,OTHER,61.45
2016-01-27,APPAREL,43.47
2016-01-27,ARTWORK,344.22
2016-01-27,BOOK,983.4899999999998
2016-01-27,CALENDAR,59.9
2016-01-27,GAME,9.94
2016-01-27,OCCASION,260.65999999999997
2016-01-27,OTHER,76.95
2016-01-28,ARTWORK,8784.599999999999
2016-01-28,BOOK,535.28
2016-01-28,CALENDAR,75.75
2016-01-28,GAME,40.45
2016-01-28,OCCASION,243.70999999999995
2016-01-28,OTHER,0.0
2016-01-31,APPAREL,82.85000000000001
2016-01-31,ARTWORK,2137.2300000000005
2016-01-31,BOOK,831.1099999999999
2016-01-31,GAME,102.36999999999999
2016-01-31,OCCASION,768.4100000000003
2016-02-01,APPAREL,14.99
2016-02-01,ARTWORK,575.71
2016-02-01,BOOK,1442.2500000000007
2016-02-01,CALENDAR,344.43999999999994
2016-02-01,GAME,125.62999999999998
2016-02-01,OCCASION,220.55999999999997
2016-02-01,OTHER,56.4
2016-02-02,APPAREL,200.18000000000006
2016-02-02,ARTWORK,547.16
2016-02-02,BOOK,1056.2400000000002
2016-02-02,CALENDAR,134.75
2016-02-02,OCCASION,818.4000000000004
2016-02-02,OTHER,175.7
2016-02-03,APPAREL,12.95
2016-02-03,ARTWORK,227.9
2016-02-03,BOOK,445.93999999999994
2016-02-03,CALENDAR,93.8
2016-02-03,GAME,172.53
2016-02-03,OCCASION,214.34999999999997
2016-02-03,OTHER,34.95
2016-02-04,APPAREL,108.79
2016-02-04,ARTWORK,7114.949999999999
2016-02-04,BOOK,608.7699999999999
2016-02-04,CALENDAR,71.85
2016-02-04,GAME,167.57
2016-02-04,OCCASION,353.84999999999997
2016-02-04,OTHER,64.9
2016-02-07,ARTWORK,22706.16000000001
2016-02-07,BOOK,291.24
2016-02-07,CALENDAR,26.95
2016-02-07,GAME,186.25
2016-02-07,OCCASION,54.95
2016-02-08,APPAREL,119.65
2016-02-08,ARTWORK,179.85000000000002
2016-02-08,BOOK,1507.7900000000002
2016-02-08,CALENDAR,29.95
2016-02-08,GAME,146.77
2016-02-08,OCCASION,677.1500000000002
2016-02-08,OTHER,114.30000000000001
2016-02-09,APPAREL,27.939999999999998
2016-02-09,ARTWORK,12131.81
2016-02-09,BOOK,503.0499999999999
2016-02-09,CALENDAR,24.95
2016-02-09,GAME,21.9
2016-02-09,OCCASION,141.8
2016-02-10,ARTWORK,11800.270000000002
2016-02-10,BOOK,616.6399999999999
2016-02-10,CALENDAR,26.95
2016-02-10,GAME,69.9
2016-02-10,OCCASION,245.14999999999998
2016-02-10,OTHER,59.900000000000006
2016-02-11,APPAREL,12.95
2016-02-11,ARTWORK,413.2
2016-02-11,BOOK,394.98999999999995
2016-02-11,CALENDAR,70.85
2016-02-11,GAME,113.30000000000001
2016-02-11,OCCASION,144.35
2016-02-11,OTHER,15.0
2016-02-14,ARTWORK,719.4100000000001
2016-02-14,BOOK,644.2899999999998
2016-02-14,CALENDAR,11.99
2016-02-14,GAME,67.85000000000001
2016-02-14,OCCASION,233.09999999999997
2016-02-14,OTHER,24.95
2016-02-15,APPAREL,40.849999999999994
2016-02-15,ARTWORK,9009.5
2016-02-15,BOOK,2358.03
2016-02-15,CALENDAR,12.95
2016-02-15,GAME,48.69
2016-02-15,OCCASION,382.6700000000001
2016-02-15,OTHER,34.95
2016-02-16,APPAREL,34.95
2016-02-16,ARTWORK,470.7
2016-02-16,BOOK,447.08
2016-02-16,CALENDAR,541.9
2016-02-16,GAME,37.8
2016-02-17,APPAREL,52.940000000000005
2016-02-17,ARTWORK,26037.74000000001
2016-02-17,BOOK,753.54
2016-02-17,CALENDAR,12.95
2016-02-17,GAME,68.65
2016-02-17,OCCASION,163.94999999999996
2016-02-17,OTHER,35.9
2016-02-18,APPAREL,57.879999999999995
2016-02-18,ARTWORK,373.2
2016-02-18,BOOK,90.64
2016-02-18,CALENDAR,59.9
2016-02-18,GAME,310.21
2016-02-18,OCCASION,133.8
2016-02-18,OTHER,62.849999999999994
2016-02-21,APPAREL,14.99
2016-02-21,ARTWORK,797.5600000000001
2016-02-21,BOOK,960.41
2016-02-21,GAME,64.0
2016-02-21,OCCASION,213.5
2016-02-22,APPAREL,54.34
2016-02-22,ARTWORK,667.5600000000001
2016-02-22,BOOK,692.8899999999999
2016-02-22,CALENDAR,56.89
2016-02-22,GAME,221.27999999999994
2016-02-22,OCCASION,87.8
2016-02-23,APPAREL,47.6
2016-02-23,ARTWORK,203.16
2016-02-23,BOOK,1462.1500000000005
2016-02-23,CALENDAR,10.79
2016-02-23,GAME,96.75
2016-02-23,OCCASION,521.6
2016-02-23,OTHER,22.46
2016-02-24,APPAREL,54.34
2016-02-24,ARTWORK,25135.95
2016-02-24,BOOK,876.94
2016-02-24,GAME,272.86999999999995
2016-02-24,OCCASION,125.25
2016-02-24,OTHER,129.32
2016-02-25,APPAREL,27.939999999999998
2016-02-25,ARTWORK,445.71
2016-02-25,BOOK,275.34999999999997
2016-02-25,GAME,21.9
2016-02-25,OCCASION,219.89999999999998
2016-02-28,APPAREL,32.9
2016-02-28,ARTWORK,987.8600000000001
2016-02-28,BOOK,792.0
2016-02-28,CALENDAR,11.99
2016-02-28,GAME,9.94
2016-02-28,OCCASION,270.84999999999997
2016-02-28,OTHER,34.95
2016-03-01,APPAREL,49.940000000000005
2016-03-01,ARTWORK,18554.200000000004
2016-03-01,BOOK,317.2
2016-03-01,CALENDAR,2000.0
2016-03-01,GAME,45.64
2016-03-01,OCCASION,530.01
2016-03-01,OTHER,54.9
2016-03-02,APPAREL,47.900000000000006
2016-03-02,ARTWORK,4607.41
2016-03-02,BOOK,895.9999999999999
2016-03-02,CALENDAR,286.9
2016-03-02,GAME,184.14999999999998
2016-03-02,OCCASION,75.25
2016-03-02,OTHER,69.9
2016-03-03,APPAREL,12.95
2016-03-03,ARTWORK,8498.07
2016-03-03,BOOK,873.9000000000001
2016-03-03,CALENDAR,68.85
2016-03-03,GAME,75.07
2016-03-03,OCCASION,367.43999999999994
2016-03-03,OTHER,62.9
2016-03-04,ARTWORK,1493.5000000000005
2016-03-04,BOOK,529.89
2016-03-04,CALENDAR,26.95
2016-03-04,GAME,74.64
2016-03-04,OCCASION,197.1
2016-03-04,OTHER,64.9
2016-03-07,APPAREL,12.95
2016-03-07,ARTWORK,879.5100000000001
2016-03-07,BOOK,495.74999999999994
2016-03-07,CALENDAR,29.95
2016-03-07,GAME,197.76
2016-03-07,OCCASION,54.95
2016-03-07,OTHER,74.9
2016-03-08,APPAREL,51.8
2016-03-08,ARTWORK,9403.559999999998
2016-03-08,BOOK,1031.9099999999999
2016-03-08,CALENDAR,229.95
2016-03-08,GAME,89.58
2016-03-08,OCCASION,449.05
2016-03-08,OTHER,58.45
2016-03-09,APPAREL,27.9
2016-03-09,ARTWORK,17840.650000000005
2016-03-09,BOOK,305.84999999999997
2016-03-09,CALENDAR,12.95
2016-03-09,GAME,252.71999999999994
2016-03-09,OCCASION,178.97
2016-03-10,APPAREL,50.900000000000006
2016-03-10,ARTWORK,497.7
2016-03-10,BOOK,1347.8300000000015
2016-03-10,CALENDAR,50.0
2016-03-10,GAME,273.7399999999999
2016-03-10,OCCASION,231.69999999999996
2016-03-10,OTHER,62.269999999999996
2016-03-11,APPAREL,12.95
2016-03-11,ARTWORK,3568.8
2016-03-11,BOOK,428.54999999999995
2016-03-11,GAME,39.769999999999996
2016-03-11,OCCASION,136.3
2016-03-12,ARTWORK,6700.05
2016-03-14,APPAREL,26.439999999999998
2016-03-14,ARTWORK,8542.149999999998
2016-03-14,BOOK,1529.63
